PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Alone
412,3,0,0.3151912713881129,0,0,0.013386510079847,2.0,1
413,1,1,0.38645688578312015,1,0,0.1756683007722378,2.0,0
414,2,0,0.45419381167023287,0,0,0.0,0.0,1
415,3,0,0.5159428968587925,0,0,0.0154685698179998,0.0,1
416,3,1,0.27689376147126876,0,0,0.0157125535690723,0.0,1
417,2,1,0.398228341335454,1,1,0.0634357752788636,0.0,0
418,2,1,0.20988505249811246,0,2,0.0253743101115454,0.0,0
419,2,0,0.35114251912611866,0,0,0.0253743101115454,0.0,1
420,3,1,0.1157134080794417,0,2,0.0471376607072171,0.0,0
421,3,0,0.30098275667846,0,0,0.0154115752137492,1.0,1
422,3,0,0.24519941915511398,0,0,0.0150943963373549,2.0,1
423,3,0,0.33937106357378477,0,0,0.0153709763175708,0.0,1
424,3,1,0.32759960802145094,1,1,0.028106928123558,0.0,0
425,3,0,0.20988505249811246,1,1,0.0394521725484317,0.0,0
426,3,0,0.3096793514494148,0,0,0.014151057562208,0.0,1
427,2,1,0.32759960802145094,1,0,0.0507486202230909,0.0,0
428,2,1,0.22165650805044632,0,0,0.0507486202230909,0.0,1
429,3,0,0.30294616275515923,0,0,0.0151269925664982,2.0,1
430,3,0,0.3746854302307863,0,0,0.0157125535690723,0.0,1
431,1,0,0.32759960802145094,0,0,0.0518221487278101,0.0,1
432,3,1,0.29537121601930716,1,0,0.0314251071381447,0.0,0
433,2,1,0.49239998575412475,1,0,0.0507486202230909,0.0,0
434,3,0,0.1981135969457786,0,0,0.0139070738111354,0.0,1
435,1,0,0.5865716301727955,1,0,0.1091095334796455,0.0,0
436,1,1,0.16279923028877707,1,2,0.2342244010296504,0.0,0
437,3,1,0.24519941915511398,2,2,0.0670955315449519,0.0,0
438,2,1,0.28051378581211556,2,3,0.0365975626608828,0.0,0
439,1,0,0.7513720079054693,1,4,0.5133418122566507,0.0,0
440,2,0,0.3629139746784525,0,0,0.0204946350900944,0.0,1
441,2,1,0.5277143524111263,1,1,0.051236587725236,0.0,0
442,3,0,0.23342796360278015,0,0,0.0185427650815139,0.0,1
443,3,0,0.2922852413644494,1,0,0.0151757893167127,0.0,0
444,2,1,0.32759960802145094,0,0,0.0253743101115454,0.0,1
445,3,0,0.29808641389309953,0,0,0.0158345454446086,0.0,1
446,1,0,0.04508467476543863,0,2,0.1597767607233786,0.0,0
447,2,1,0.15102777473644322,0,1,0.0380614651673182,0.0,0
448,1,0,0.398228341335454,0,0,0.0518221487278101,0.0,1
449,3,1,0.05685613031777247,2,1,0.0375896981862443,1.0,0
450,1,0,0.6101145412774631,0,0,0.0595320352617028,0.0,1
451,2,0,0.4217712524401217,1,2,0.0541643927381066,0.0,0
452,3,0,0.4306795047571043,1,0,0.0389724029003226,0.0,0
453,1,0,0.35114251912611866,0,0,0.0541643927381066,1.0,1
454,1,0,0.5748001746204616,1,0,0.1739198156185515,1.0,0
455,3,0,0.2989062360672441,0,0,0.0157125535690723,0.0,1
456,3,0,0.33937106357378477,0,0,0.0154115752137492,1.0,1
457,1,0,0.7631434634578032,0,0,0.0518221487278101,0.0,1
458,1,1,0.41419226429573197,1,0,0.101228858320002,0.0,0
459,2,1,0.5865716301727955,0,0,0.0204946350900944,0.0,1
460,3,0,0.30294616275515923,0,0,0.0151269925664982,2.0,1
461,1,0,0.5630287190681278,0,0,0.0518221487278101,0.0,1
462,3,0,0.398228341335454,0,0,0.0157125535690723,0.0,1
463,1,0,0.551257263515794,0,0,0.0751469953303461,0.0,1
464,2,0,0.5630287190681278,0,0,0.0253743101115454,0.0,1
465,3,0,0.2989062360672441,0,0,0.0157125535690723,0.0,1
466,3,0,0.4453141635447894,0,0,0.0137606835604919,0.0,1
467,2,0,0.45419381167023287,0,0,0.0,0.0,1
468,1,0,0.6572003634867986,0,0,0.0518221487278101,0.0,1
469,3,0,0.30328281208635066,0,0,0.0150781958162837,2.0,1
470,3,1,0.00682744422035363,2,1,0.0375896981862443,1.0,0
471,3,0,0.3096793514494148,0,0,0.014151057562208,0.0,1
472,3,0,0.4453141635447894,0,0,0.0169080739493278,0.0,1
473,2,1,0.38645688578312015,1,2,0.0541643927381066,0.0,0
474,2,1,0.2687423302597817,0,0,0.0269196055973385,1.0,1
475,3,1,0.2569708747074479,0,0,0.0192015212094098,0.0,1
476,1,0,0.5706466394480976,0,0,0.1014972404461818,0.0,1
477,2,0,0.398228341335454,1,0,0.0409892701801888,0.0,0
478,3,0,0.33937106357378477,1,0,0.0137524857064559,0.0,0
479,3,0,0.2569708747074479,0,0,0.0146796239605316,0.0,1
480,3,1,0.021541763660770936,0,1,0.0239836027304319,0.0,0
481,3,0,0.10394195252710786,5,2,0.0915427034024217,0.0,0
482,2,0,0.45419381167023287,0,0,0.0,0.0,1
483,3,0,0.5865716301727955,0,0,0.0157125535690723,0.0,1
484,3,1,0.7396005523531355,0,0,0.0187135537072647,0.0,1
485,1,0,0.2922852413644494,1,0,0.1777747588854978,1.0,0
486,3,1,0.023905033433872323,3,1,0.049707687947515,0.0,0
487,1,1,0.40999979688778787,1,0,0.1756683007722378,0.0,0
488,1,0,0.6807432745914662,0,0,0.0579705392548384,1.0,1
489,3,0,0.35114251912611866,0,0,0.0157125535690723,0.0,1
490,3,0,0.10394195252710786,1,1,0.0310347331364286,0.0,0
491,3,0,0.4306795047571043,1,0,0.0389724029003226,0.0,0
492,3,0,0.24519941915511398,0,0,0.014151057562208,0.0,1
493,1,0,0.6454289079344647,0,0,0.0595320352617028,0.0,1
494,1,0,0.8337721967718063,0,0,0.0966257632787668,1.0,1
495,3,0,0.24519941915511398,0,0,0.0157125535690723,0.0,1
496,3,0,0.24857906949704553,0,0,0.0282207221450582,1.0,1
497,1,1,0.6336574523821309,1,0,0.1527664244005612,1.0,0
498,3,0,0.244735892048108,0,0,0.0294732371295643,0.0,1
499,1,1,0.2922852413644494,1,2,0.2958058998003627,0.0,0
500,3,0,0.28051378581211556,0,0,0.0152163882128912,0.0,1
501,3,0,0.1981135969457786,0,0,0.0169080739493278,0.0,1
502,3,1,0.24519941915511398,0,0,0.0151269925664982,2.0,1
503,3,1,0.2735131681340117,0,0,0.0148912066694617,2.0,1
504,3,1,0.43354270799245553,0,0,0.0187135537072647,0.0,1
505,1,1,0.18634214139344477,0,0,0.1688367557422063,0.0,1
506,1,0,0.20988505249811246,1,0,0.2125586439344078,1.0,0
507,2,1,0.38645688578312015,0,2,0.0507486202230909,0.0,0
508,1,0,0.5298959945488619,0,0,0.0518221487278101,0.0,1
509,3,0,0.32759960802145094,0,0,0.0439658719432739,0.0,1
510,3,0,0.3040566969167832,0,0,0.1102724576307577,0.0,1
511,3,0,0.33937106357378477,0,0,0.0151269925664982,2.0,1
512,3,0,0.2989062360672441,0,0,0.0157125535690723,0.0,1
513,1,0,0.4217712524401217,0,0,0.0513097828505578,0.0,1
514,1,1,0.6336574523821309,1,0,0.1159410785096769,1.0,0
515,3,0,0.28051378581211556,0,0,0.0146308272103171,0.0,1
516,1,0,0.551257263515794,0,0,0.0664041791879127,0.0,1
517,2,1,0.398228341335454,0,0,0.0204946350900944,0.0,1
518,3,0,0.483287103451516,0,0,0.0471376607072171,2.0,1
519,2,1,0.4217712524401217,1,0,0.0507486202230909,0.0,0
520,3,0,0.3746854302307863,0,0,0.0154115752137492,0.0,1
521,1,1,0.35114251912611866,0,0,0.1824998458022693,0.0,1
522,3,0,0.2569708747074479,0,0,0.0154115752137492,0.0,1
523,3,0,0.3100160456851455,0,0,0.0141022608119935,1.0,1
524,1,1,0.5159428968587925,0,1,0.1131678616014859,1.0,0
525,3,0,0.3099594659656175,0,0,0.0141104586660295,1.0,1
526,3,0,0.474742802425624,0,0,0.0151269925664982,2.0,1
527,2,1,0.5865716301727955,0,0,0.0204946350900944,0.0,1
528,1,0,0.39212437749825063,0,0,0.4328841690069588,0.0,1
529,3,0,0.45708561909712325,0,0,0.0154685698179998,0.0,1
530,2,0,0.2687423302597817,2,1,0.0224465050986748,0.0,0
531,2,1,0.021541763660770936,1,1,0.0507486202230909,0.0,0
532,3,0,0.3099594659656175,0,0,0.0141104586660295,1.0,1
533,3,0,0.1981135969457786,1,1,0.0141104586660295,1.0,0
534,3,1,0.3298358540789851,0,2,0.0436404952128436,1.0,0
535,3,1,0.35114251912611866,0,0,0.0169080739493278,0.0,1
536,2,1,0.08039904142244017,0,2,0.051236587725236,0.0,0
537,1,0,0.5277143524111263,0,0,0.0518221487278101,0.0,1
538,1,1,0.35114251912611866,0,0,0.2077277656631712,1.0,1
539,3,0,0.24832937780622386,0,0,0.028302115124416,0.0,1
540,1,1,0.2569708747074479,0,2,0.0966175654247308,1.0,0
541,1,1,0.4217712524401217,0,2,0.1385827706092098,0.0,0
542,3,1,0.10394195252710786,4,2,0.0610447345183526,0.0,0
543,3,1,0.12748486363177555,4,2,0.0610447345183526,0.0,0
544,2,0,0.3746854302307863,1,0,0.0507486202230909,0.0,0
545,1,0,0.5865716301727955,1,0,0.2077277656631712,1.0,0
546,1,0,0.7513720079054693,0,0,0.0507486202230909,0.0,1
547,2,1,0.22165650805044632,1,0,0.0507486202230909,0.0,0
548,2,0,0.41991274336724577,0,0,0.027057797993946,1.0,1
549,3,0,0.38645688578312015,1,1,0.0400621319261131,0.0,0
550,2,0,0.09217049697477402,1,1,0.0717312228153304,0.0,0
551,1,0,0.1981135969457786,0,2,0.2164297877224253,1.0,0
552,2,0,0.3158281524691171,0,0,0.0507486202230909,0.0,1
553,3,0,0.30187963504205695,0,0,0.0152815806711778,2.0,1
554,3,0,0.2569708747074479,0,0,0.0141022608119935,1.0,1
555,3,1,0.2569708747074479,0,0,0.0151757893167127,0.0,1
556,1,0,0.7278290968008017,0,0,0.0518221487278101,0.0,1
557,1,1,0.5630287190681278,1,0,0.0772940523397846,1.0,0
558,1,0,0.38007361571142156,0,0,0.4440992237022602,1.0,1
559,1,1,0.45708561909712325,1,1,0.1554664461834305,0.0,0
560,3,1,0.4217712524401217,1,0,0.0339625381492993,0.0,0
561,3,0,0.30294616275515923,0,0,0.0151269925664982,2.0,1
562,3,0,0.4688570746494571,0,0,0.0154115752137492,0.0,1
563,2,0,0.32759960802145094,0,0,0.0263502451158356,0.0,1
564,3,0,0.2989062360672441,0,0,0.0157125535690723,0.0,1
565,3,1,0.27689376147126876,0,0,0.0157125535690723,0.0,1
566,3,0,0.28051378581211556,2,0,0.0471376607072171,0.0,0
567,3,0,0.22165650805044632,0,0,0.0154115752137492,0.0,1
568,3,1,0.33937106357378477,0,4,0.0411356604308323,0.0,0
569,3,0,0.3099594659656175,0,0,0.0141104586660295,1.0,1
570,3,0,0.3746854302307863,0,0,0.0153303774213923,0.0,1
571,2,0,0.7278290968008017,0,0,0.0204946350900944,0.0,1
572,1,1,0.6218859968297971,2,0,0.1004807065457131,0.0,0
573,1,0,0.4217712524401217,0,0,0.0515049698514158,0.0,1
574,3,1,0.27528909775910043,0,0,0.0151269925664982,2.0,1
575,3,0,0.18634214139344477,0,0,0.0157125535690723,0.0,1
576,3,0,0.22165650805044632,0,0,0.028302115124416,0.0,1
577,2,1,0.398228341335454,0,0,0.0253743101115454,0.0,1
578,1,1,0.45708561909712325,1,0,0.1091095334796455,0.0,0
579,3,1,0.2984551250653568,1,0,0.0282207221450582,1.0,0
580,3,0,0.3746854302307863,0,0,0.0154685698179998,0.0,1
581,2,1,0.2922852413644494,1,1,0.0585561002574126,0.0,0
582,1,1,0.45708561909712325,1,1,0.2164297877224253,1.0,0
583,2,0,0.6336574523821309,0,0,0.0507486202230909,0.0,1
584,1,0,0.4217712524401217,0,0,0.0783187840942893,1.0,1
585,3,0,0.2906184522221486,0,0,0.0170056674497569,1.0,1
586,1,1,0.20988505249811246,0,2,0.1554664461834305,0.0,0
587,2,0,0.551257263515794,0,0,0.0292780501287063,0.0,1
588,1,0,0.704286185696134,1,1,0.1545881046795693,1.0,0
589,3,0,0.2569708747074479,0,0,0.0157125535690723,0.0,1
590,3,0,0.2989062360672441,0,0,0.0157125535690723,0.0,1
591,3,0,0.40999979688778787,0,0,0.0139070738111354,0.0,1
592,1,1,0.6101145412774631,1,0,0.1527664244005612,1.0,0
593,3,0,0.551257263515794,0,0,0.014151057562208,0.0,1
594,3,1,0.10947656048429137,0,2,0.0151269925664982,2.0,0
595,2,0,0.43354270799245553,1,0,0.0507486202230909,0.0,0
596,3,0,0.4217712524401217,1,1,0.0471376607072171,0.0,0
597,2,1,0.25068915625139415,0,0,0.0644117102831538,0.0,1
598,3,0,0.5748001746204616,0,0,0.0,0.0,1
599,3,0,0.3100160456851455,0,0,0.0141022608119935,1.0,1
600,1,0,0.5748001746204616,1,0,0.1111183980924764,1.0,0
601,2,1,0.28051378581211556,2,1,0.0527004902316713,0.0,0
602,3,0,0.30098275667846,0,0,0.0154115752137492,0.0,1
603,1,0,0.5426107148538979,0,0,0.0827592883638098,0.0,1
604,3,0,0.5159428968587925,0,0,0.0157125535690723,0.0,1
605,1,0,0.40999979688778787,0,0,0.0518221487278101,1.0,1
606,3,0,0.4217712524401217,1,0,0.0303515786334255,0.0,0
607,3,0,0.35114251912611866,0,0,0.0154115752137492,0.0,1
608,1,0,0.3158281524691171,0,0,0.0595320352617028,0.0,1
609,2,1,0.2569708747074479,1,2,0.081157193460767,1.0,0
610,1,1,0.4688570746494571,0,0,0.2995388511917728,0.0,1
611,3,1,0.45708561909712325,1,5,0.0610447345183526,0.0,0
612,3,0,0.3123726583602945,0,0,0.0137606835604919,0.0,1
613,3,1,0.29649836486047515,1,0,0.0302539851329965,2.0,0
614,3,0,0.30294616275515923,0,0,0.0151269925664982,2.0,1
615,3,0,0.40999979688778787,0,0,0.0157125535690723,0.0,1
616,2,1,0.28051378581211556,1,2,0.1268715505577273,0.0,0
617,3,0,0.398228341335454,1,1,0.028106928123558,0.0,0
618,3,1,0.3040566969167832,1,0,0.0314251071381447,0.0,0
619,2,1,0.04508467476543863,2,1,0.0761229303346364,0.0,0
620,2,0,0.3040566969167832,0,0,0.0204946350900944,0.0,1
621,3,0,0.3158281524691171,1,0,0.0282127194780231,1.0,0
622,1,0,0.49239998575412475,1,0,0.1025789668049371,0.0,0
623,3,0,0.23342796360278015,1,1,0.0307257521140704,1.0,0
624,3,0,0.24519941915511398,0,0,0.0153303774213923,0.0,1
625,3,0,0.24519941915511398,0,0,0.0314251071381447,0.0,1
626,1,0,0.7160576412484678,0,0,0.063086000173326,0.0,1
627,2,0,0.6689718190391324,0,0,0.0241055946059681,2.0,1
628,1,1,0.24519941915511398,0,0,0.1521644676899149,0.0,1
629,3,0,0.3040566969167832,0,0,0.0154115752137492,0.0,1
630,3,0,0.30317108959255257,0,0,0.0150943963373549,2.0,1
631,1,0,0.9397152967428108,0,0,0.0585561002574126,0.0,1
632,3,0,0.5983430857251293,0,0,0.013768881414528,0.0,1
633,1,0,0.3746854302307863,0,0,0.0595320352617028,1.0,1
634,1,0,0.4592590886087049,0,0,0.0,0.0,1
635,3,1,0.10394195252710786,3,2,0.0544571732393937,0.0,0
636,2,1,0.32759960802145094,0,0,0.0253743101115454,0.0,1
637,3,0,0.3746854302307863,0,0,0.0154685698179998,0.0,1
638,2,0,0.3629139746784525,1,1,0.051236587725236,0.0,0
639,3,1,0.4806285302017909,0,5,0.0774648409655354,0.0,0
640,3,0,0.3461500773504041,1,0,0.0314251071381447,0.0,0
641,3,0,0.23342796360278015,0,0,0.0153303774213923,0.0,1
642,1,1,0.28051378581211556,0,0,0.1352645915946231,1.0,1
643,3,1,0.021541763660770936,3,2,0.0544571732393937,0.0,0
644,3,0,0.3555515162226055,0,0,0.1102724576307577,0.0,1
645,3,1,0.00682744422035363,2,1,0.0375896981862443,1.0,0
646,1,0,0.5630287190681278,1,0,0.1497654242623688,1.0,0
647,3,0,0.22165650805044632,0,0,0.0154115752137492,0.0,1
648,1,0,0.6572003634867986,0,0,0.0692913853046049,1.0,1
649,3,0,0.3056394472137693,0,0,0.0147366185647821,0.0,1
650,3,1,0.2687423302597817,0,0,0.0147366185647821,0.0,1
651,3,0,0.30098275667846,0,0,0.0154115752137492,0.0,1
652,2,1,0.20988505249811246,0,1,0.0448930101973496,0.0,0
653,3,0,0.24519941915511398,0,0,0.0164607053433612,0.0,1
654,3,1,0.2763104290533893,0,0,0.0152815806711778,2.0,1
655,3,1,0.20988505249811246,0,0,0.0131751225579178,2.0,1
656,2,0,0.28051378581211556,2,0,0.1434624456306609,0.0,0
657,3,0,0.30098275667846,0,0,0.0154115752137492,0.0,1
658,3,1,0.3746854302307863,1,1,0.0302539851329965,2.0,0
659,2,0,0.2687423302597817,0,0,0.0253743101115454,0.0,1
660,1,0,0.6807432745914662,0,2,0.2210980752219471,1.0,0
661,1,0,0.5865716301727955,2,0,0.2608674266467732,0.0,0
662,3,0,0.4688570746494571,0,0,0.0141022608119935,1.0,1
663,1,0,0.551257263515794,0,0,0.0499434738445515,0.0,1
664,3,0,0.4217712524401217,0,0,0.0146308272103171,0.0,1
665,3,0,0.23342796360278015,1,0,0.0154685698179998,0.0,0
666,2,0,0.3746854302307863,2,0,0.1434624456306609,0.0,0
667,2,0,0.2922852413644494,0,0,0.0253743101115454,0.0,1
668,3,0,0.30260949097169815,0,0,0.0151757893167127,0.0,1
669,3,0,0.5041714413064585,0,0,0.0157125535690723,0.0,1
670,1,1,0.41389885803589405,1,0,0.1014972404461818,0.0,0
671,2,1,0.4688570746494571,1,1,0.0761229303346364,0.0,0
672,1,0,0.3629139746784525,1,0,0.1014972404461818,0.0,0
673,2,0,0.8220007412194724,0,0,0.0204946350900944,0.0,1
674,2,0,0.3629139746784525,0,0,0.0253743101115454,0.0,1
675,2,0,0.45419381167023287,0,0,0.0,0.0,1
676,3,0,0.20988505249811246,0,0,0.0151757893167127,0.0,1
677,3,0,0.2863995135882825,0,0,0.0157125535690723,0.0,1
678,3,1,0.20988505249811246,0,0,0.0192097190634459,0.0,1
679,3,1,0.5041714413064585,1,6,0.0915427034024217,0.0,0
680,1,0,0.4217712524401217,0,1,1.0,1.0,0
681,3,1,0.27674225355564386,0,0,0.0158833421948231,2.0,1
682,1,0,0.3158281524691171,0,0,0.1497654242623688,1.0,1
683,3,0,0.23342796360278015,0,0,0.0180060008291543,0.0,1
684,3,0,0.16279923028877707,5,2,0.0915427034024217,0.0,0
685,2,0,0.704286185696134,1,1,0.0761229303346364,0.0,0
686,2,0,0.2922852413644494,1,2,0.081157193460767,1.0,0
687,3,0,0.16279923028877707,4,1,0.0774648409655354,0.0,0
688,3,0,0.22165650805044632,0,0,0.0198520794832697,0.0,1
689,3,0,0.20988505249811246,0,0,0.0152163882128912,0.0,1
690,1,1,0.17457068584111093,0,1,0.4125033279383646,0.0,0
691,1,0,0.3629139746784525,1,0,0.1112565904890839,0.0,0
692,3,1,0.04508467476543863,0,1,0.0261876543441209,1.0,0
693,3,0,0.3555515162226055,0,0,0.1102724576307577,0.0,1
694,3,0,0.2922852413644494,0,0,0.0141022608119935,1.0,1
695,1,0,0.704286185696134,0,0,0.0518221487278101,0.0,1
696,2,0,0.6101145412774631,0,0,0.0263502451158356,0.0,1
697,3,0,0.5159428968587925,0,0,0.0157125535690723,0.0,1
698,3,1,0.27507373558857967,0,0,0.0150943963373549,2.0,1
699,1,0,0.5748001746204616,1,1,0.2164297877224253,1.0,0
700,3,0,0.49239998575412475,0,0,0.0149318055656402,0.0,1
701,1,1,0.20988505249811246,1,0,0.4440992237022602,1.0,0
702,1,0,0.40999979688778787,0,0,0.0513097828505578,0.0,1
703,3,1,0.20988505249811246,0,1,0.0282127194780231,1.0,0
704,3,0,0.2922852413644494,0,0,0.015110792045427,2.0,1
705,3,0,0.3040566969167832,1,0,0.0153303774213923,0.0,0
706,2,0,0.45708561909712325,0,0,0.0507486202230909,0.0,1
707,2,1,0.5277143524111263,0,0,0.0263502451158356,0.0,1
708,1,0,0.49239998575412475,0,0,0.0513097828505578,0.0,1
709,1,1,0.2569708747074479,0,0,0.2958058998003627,0.0,1
710,3,0,0.10290685799152113,1,1,0.0297578197768153,1.0,0
711,1,1,0.28051378581211556,0,0,0.0966257632787668,1.0,1
712,1,0,0.5298959945488619,0,0,0.0518221487278101,0.0,1
713,1,0,0.5630287190681278,1,0,0.1014972404461818,0.0,0
714,3,0,0.33937106357378477,0,0,0.0185101688523707,0.0,1
715,2,0,0.6101145412774631,0,0,0.0253743101115454,0.0,1
716,3,0,0.22165650805044632,0,0,0.0149318055656402,0.0,1
717,1,1,0.4453141635447894,0,0,0.4440992237022602,1.0,1
718,2,1,0.3158281524691171,0,0,0.0204946350900944,0.0,1
719,3,0,0.24234007771014326,0,0,0.0302539851329965,2.0,1
720,3,0,0.38645688578312015,0,0,0.0151757893167127,0.0,1
721,2,1,0.06862758587010633,0,1,0.0644117102831538,0.0,0
722,3,0,0.1981135969457786,1,0,0.013768881414528,0.0,0
723,2,0,0.398228341335454,0,0,0.0253743101115454,0.0,1
724,2,0,0.5865716301727955,0,0,0.0253743101115454,0.0,1
725,1,0,0.3158281524691171,1,0,0.1036442974556203,0.0,0
726,3,0,0.23342796360278015,0,0,0.0169080739493278,0.0,1
727,2,1,0.35114251912611866,3,0,0.0409892701801888,0.0,0
728,3,1,0.2751279129152547,0,0,0.015102594191391,2.0,1
729,2,0,0.2922852413644494,1,0,0.0507486202230909,0.0,0
730,3,1,0.2922852413644494,1,0,0.0154685698179998,0.0,0
731,1,1,0.33937106357378477,0,0,0.4125033279383646,0.0,1
732,3,0,0.12748486363177555,0,0,0.0366707577862046,1.0,1
733,2,0,0.45419381167023287,0,0,0.0,0.0,1
734,2,0,0.2687423302597817,0,0,0.0253743101115454,0.0,1
735,2,0,0.2687423302597817,0,0,0.0253743101115454,0.0,1
736,3,0,0.33348533579761785,0,0,0.0314251071381447,0.0,1
737,3,1,0.5630287190681278,1,3,0.0670955315449519,0.0,0
738,1,0,0.40999979688778787,0,0,1.0,1.0,1
739,3,0,0.30098275667846,0,0,0.0154115752137492,0.0,1
740,3,0,0.30098275667846,0,0,0.0154115752137492,0.0,1
741,1,0,0.5528701447586556,0,0,0.0585561002574126,0.0,1
742,1,0,0.4217712524401217,1,0,0.1539049501765661,0.0,0
743,1,1,0.24519941915511398,2,2,0.5121218935012878,1.0,0
744,3,0,0.28051378581211556,1,0,0.0314251071381447,0.0,0
745,3,0,0.3629139746784525,0,0,0.0154685698179998,0.0,1
746,1,0,0.8220007412194724,1,1,0.1385827706092098,0.0,0
747,3,0,0.18634214139344477,1,1,0.0395253676737535,0.0,0
748,2,1,0.35114251912611866,0,0,0.0253743101115454,0.0,1
749,1,0,0.22165650805044632,1,0,0.1036442974556203,0.0,0
750,3,0,0.3629139746784525,0,0,0.0151269925664982,2.0,1
751,2,1,0.04508467476543863,1,1,0.0448930101973496,0.0,0
752,3,0,0.06862758587010633,0,1,0.0243495783570407,0.0,0
753,3,0,0.38645688578312015,0,0,0.0185427650815139,0.0,1
754,3,0,0.2687423302597817,0,0,0.0154115752137492,0.0,1
755,2,1,0.5630287190681278,1,2,0.1268715505577273,0.0,0
756,2,0,0.005885727776166923,1,1,0.028302115124416,0.0,0
757,3,0,0.32759960802145094,0,0,0.0152163882128912,0.0,1
758,2,0,0.20988505249811246,0,0,0.0224465050986748,0.0,1
759,3,0,0.398228341335454,0,0,0.0157125535690723,0.0,1
760,1,1,0.38645688578312015,0,0,0.1688367557422063,0.0,1
761,3,0,0.24832937780622386,0,0,0.028302115124416,0.0,1
762,3,0,0.4806285302017909,0,0,0.0139070738111354,0.0,1
763,3,0,0.23342796360278015,0,0,0.0141104586660295,1.0,1
764,1,1,0.4217712524401217,1,2,0.2342244010296504,0.0,0
765,3,0,0.18634214139344477,0,0,0.0151757893167127,0.0,1
766,1,1,0.5983430857251293,1,0,0.1521644676899149,0.0,0
767,1,0,0.5553175319600155,0,0,0.0772940523397846,1.0,1
768,3,1,0.3570282469022856,0,0,0.0151269925664982,2.0,1
769,3,0,0.5485969838935751,1,0,0.0471376607072171,2.0,0
770,3,0,0.3746854302307863,0,0,0.0163225129467537,0.0,1
771,3,0,0.28051378581211556,0,0,0.0185427650815139,0.0,1
772,3,0,0.5630287190681278,0,0,0.0153303774213923,0.0,1
773,2,1,0.6689718190391324,0,0,0.0204946350900944,0.0,1
774,3,0,0.3100160456851455,0,0,0.0141022608119935,1.0,1
775,2,1,0.6336574523821309,1,3,0.0448930101973496,0.0,0
776,3,0,0.20988505249811246,0,0,0.0151269925664982,0.0,1
777,3,0,0.30294616275515923,0,0,0.0151269925664982,2.0,1
778,3,1,0.05685613031777247,0,0,0.0243495783570407,0.0,1
779,3,0,0.3031145098730246,0,0,0.015102594191391,2.0,1
780,1,1,0.5041714413064585,0,1,0.4125033279383646,0.0,0
781,3,1,0.15102777473644322,0,0,0.0141104586660295,1.0,1
782,1,1,0.1981135969457786,1,0,0.1112565904890839,0.0,0
783,1,0,0.33937106357378477,0,0,0.0585561002574126,0.0,1
784,3,0,0.1807389417524684,1,2,0.0457713517012108,0.0,0
785,3,0,0.2922852413644494,0,0,0.0137606835604919,0.0,1
786,3,0,0.2922852413644494,0,0,0.014151057562208,0.0,1
787,3,1,0.20988505249811246,0,0,0.0146308272103171,0.0,1
788,3,0,0.09217049697477402,4,1,0.0568482139999047,2.0,0
789,3,0,0.009770308108437091,1,2,0.0401597254265421,0.0,0
790,1,0,0.5394858079634601,0,0,0.1545881046795693,1.0,1
791,3,0,0.30294616275515923,0,0,0.0151269925664982,2.0,1
792,2,0,0.18634214139344477,0,0,0.0507486202230909,0.0,1
793,3,1,0.4231738457254044,8,2,0.1357525590967682,0.0,0
794,1,0,0.5604906246973659,0,0,0.0599142114093828,1.0,1
795,3,0,0.2922852413644494,0,0,0.0154115752137492,0.0,1
796,2,0,0.45708561909712325,0,0,0.0253743101115454,0.0,1
797,1,1,0.5748001746204616,0,0,0.0506104278264834,0.0,1
798,3,1,0.3629139746784525,0,0,0.0169486728455063,0.0,1
799,3,0,0.35114251912611866,0,0,0.0141104586660295,1.0,1
800,3,1,0.35114251912611866,1,1,0.0471376607072171,0.0,0
801,2,0,0.398228341335454,0,0,0.0253743101115454,0.0,1
802,2,1,0.3629139746784525,1,1,0.051236587725236,0.0,0
803,1,0,0.12748486363177555,1,2,0.2342244010296504,0.0,0
804,3,0,0.002942863888083461,0,1,0.0166234913020768,1.0,0
805,3,0,0.3158281524691171,0,0,0.0136142933098484,0.0,1
806,3,0,0.3629139746784525,0,0,0.0151757893167127,0.0,1
807,1,0,0.45708561909712325,0,0,0.0,0.0,1
808,3,1,0.20988505249811246,0,0,0.0151757893167127,0.0,1
809,2,0,0.45708561909712325,0,0,0.0253743101115454,0.0,1
810,1,1,0.38645688578312015,1,0,0.1036442974556203,0.0,0
811,3,0,0.3040566969167832,0,0,0.015395374692678,0.0,1
812,3,0,0.45708561909712325,0,0,0.0471376607072171,0.0,1
813,2,0,0.40999979688778787,0,0,0.0204946350900944,0.0,1
814,3,1,0.06862758587010633,4,2,0.0610447345183526,0.0,0
815,3,0,0.3570282469022856,0,0,0.0157125535690723,0.0,1
816,1,0,0.4592590886087049,0,0,0.0,0.0,1
817,3,1,0.2687423302597817,0,0,0.0154685698179998,0.0,1
818,2,0,0.3629139746784525,1,1,0.0722273881715115,1.0,0
819,3,0,0.5041714413064585,0,0,0.0125895615553437,0.0,1
820,3,0,0.1157134080794417,3,2,0.0544571732393937,0.0,0
821,1,1,0.6101145412774631,1,1,0.1824998458022693,0.0,0
822,3,0,0.3158281524691171,0,0,0.0169080739493278,0.0,1
823,1,0,0.4453141635447894,0,0,0.0,0.0,1
824,3,1,0.3158281524691171,0,1,0.0243495783570407,0.0,0
