PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Alone
588,1,0,60.0,1,1,79.2,1.0,0
589,3,0,22.0,0,0,8.05,0.0,1
590,3,0,,0,0,8.05,0.0,1
591,3,0,35.0,0,0,7.125,0.0,1
592,1,1,52.0,1,0,78.2667,1.0,0
593,3,0,47.0,0,0,7.25,0.0,1
594,3,1,,0,2,7.75,2.0,0
595,2,0,37.0,1,0,26.0,0.0,0
596,3,0,36.0,1,1,24.15,0.0,0
597,2,1,,0,0,33.0,0.0,1
598,3,0,49.0,0,0,0.0,0.0,1
599,3,0,,0,0,7.225,1.0,1
600,1,0,49.0,1,0,56.9292,1.0,0
601,2,1,24.0,2,1,27.0,0.0,0
602,3,0,,0,0,7.8958,0.0,1
603,1,0,,0,0,42.4,0.0,1
604,3,0,44.0,0,0,8.05,0.0,1
605,1,0,35.0,0,0,26.55,1.0,1
606,3,0,36.0,1,0,15.55,0.0,0
607,3,0,30.0,0,0,7.8958,0.0,1
608,1,0,27.0,0,0,30.5,0.0,1
609,2,1,22.0,1,2,41.5792,1.0,0
610,1,1,40.0,0,0,153.4625,0.0,1
611,3,1,39.0,1,5,31.275,0.0,0
612,3,0,,0,0,7.05,0.0,1
613,3,1,,1,0,15.5,2.0,0
614,3,0,,0,0,7.75,2.0,1
615,3,0,35.0,0,0,8.05,0.0,1
616,2,1,24.0,1,2,65.0,0.0,0
617,3,0,34.0,1,1,14.4,0.0,0
618,3,1,26.0,1,0,16.1,0.0,0
619,2,1,4.0,2,1,39.0,0.0,0
620,2,0,26.0,0,0,10.5,0.0,1
621,3,0,27.0,1,0,14.4542,1.0,0
622,1,0,42.0,1,0,52.5542,0.0,0
623,3,0,20.0,1,1,15.7417,1.0,0
624,3,0,21.0,0,0,7.8542,0.0,1
625,3,0,21.0,0,0,16.1,0.0,1
626,1,0,61.0,0,0,32.3208,0.0,1
627,2,0,57.0,0,0,12.35,2.0,1
628,1,1,21.0,0,0,77.9583,0.0,1
629,3,0,26.0,0,0,7.8958,0.0,1
630,3,0,,0,0,7.7333,2.0,1
631,1,0,80.0,0,0,30.0,0.0,1
632,3,0,51.0,0,0,7.0542,0.0,1
633,1,0,32.0,0,0,30.5,1.0,1
634,1,0,,0,0,0.0,0.0,1
635,3,1,9.0,3,2,27.9,0.0,0
636,2,1,28.0,0,0,13.0,0.0,1
637,3,0,32.0,0,0,7.925,0.0,1
638,2,0,31.0,1,1,26.25,0.0,0
639,3,1,41.0,0,5,39.6875,0.0,0
640,3,0,,1,0,16.1,0.0,0
641,3,0,20.0,0,0,7.8542,0.0,1
642,1,1,24.0,0,0,69.3,1.0,1
643,3,1,2.0,3,2,27.9,0.0,0
644,3,0,,0,0,56.4958,0.0,1
645,3,1,0.75,2,1,19.2583,1.0,0
646,1,0,48.0,1,0,76.7292,1.0,0
647,3,0,19.0,0,0,7.8958,0.0,1
648,1,0,56.0,0,0,35.5,1.0,1
649,3,0,,0,0,7.55,0.0,1
650,3,1,23.0,0,0,7.55,0.0,1
651,3,0,,0,0,7.8958,0.0,1
652,2,1,18.0,0,1,23.0,0.0,0
653,3,0,21.0,0,0,8.4333,0.0,1
654,3,1,,0,0,7.8292,2.0,1
655,3,1,18.0,0,0,6.75,2.0,1
656,2,0,24.0,2,0,73.5,0.0,0
657,3,0,,0,0,7.8958,0.0,1
658,3,1,32.0,1,1,15.5,2.0,0
659,2,0,23.0,0,0,13.0,0.0,1
660,1,0,58.0,0,2,113.275,1.0,0
661,1,0,50.0,2,0,133.65,0.0,0
662,3,0,40.0,0,0,7.225,1.0,1
663,1,0,47.0,0,0,25.5875,0.0,1
664,3,0,36.0,0,0,7.4958,0.0,1
665,3,0,20.0,1,0,7.925,0.0,0
666,2,0,32.0,2,0,73.5,0.0,0
667,2,0,25.0,0,0,13.0,0.0,1
668,3,0,,0,0,7.775,0.0,1
669,3,0,43.0,0,0,8.05,0.0,1
670,1,1,,1,0,52.0,0.0,0
671,2,1,40.0,1,1,39.0,0.0,0
672,1,0,31.0,1,0,52.0,0.0,0
673,2,0,70.0,0,0,10.5,0.0,1
674,2,0,31.0,0,0,13.0,0.0,1
675,2,0,,0,0,0.0,0.0,1
676,3,0,18.0,0,0,7.775,0.0,1
677,3,0,24.5,0,0,8.05,0.0,1
678,3,1,18.0,0,0,9.8417,0.0,1
679,3,1,43.0,1,6,46.9,0.0,0
680,1,0,36.0,0,1,512.3292,1.0,0
681,3,1,,0,0,8.1375,2.0,1
682,1,0,27.0,0,0,76.7292,1.0,1
683,3,0,20.0,0,0,9.225,0.0,1
684,3,0,14.0,5,2,46.9,0.0,0
685,2,0,60.0,1,1,39.0,0.0,0
686,2,0,25.0,1,2,41.5792,1.0,0
687,3,0,14.0,4,1,39.6875,0.0,0
688,3,0,19.0,0,0,10.1708,0.0,1
689,3,0,18.0,0,0,7.7958,0.0,1
690,1,1,15.0,0,1,211.3375,0.0,0
691,1,0,31.0,1,0,57.0,0.0,0
692,3,1,4.0,0,1,13.4167,1.0,0
693,3,0,,0,0,56.4958,0.0,1
694,3,0,25.0,0,0,7.225,1.0,1
695,1,0,60.0,0,0,26.55,0.0,1
696,2,0,52.0,0,0,13.5,0.0,1
697,3,0,44.0,0,0,8.05,0.0,1
698,3,1,,0,0,7.7333,2.0,1
699,1,0,49.0,1,1,110.8833,1.0,0
700,3,0,42.0,0,0,7.65,0.0,1
701,1,1,18.0,1,0,227.525,1.0,0
702,1,0,35.0,0,0,26.2875,0.0,1
703,3,1,18.0,0,1,14.4542,1.0,0
704,3,0,25.0,0,0,7.7417,2.0,1
705,3,0,26.0,1,0,7.8542,0.0,0
706,2,0,39.0,0,0,26.0,0.0,1
707,2,1,45.0,0,0,13.5,0.0,1
708,1,0,42.0,0,0,26.2875,0.0,1
709,1,1,22.0,0,0,151.55,0.0,1
710,3,0,,1,1,15.2458,1.0,0
711,1,1,24.0,0,0,49.5042,1.0,1
712,1,0,,0,0,26.55,0.0,1
713,1,0,48.0,1,0,52.0,0.0,0
714,3,0,29.0,0,0,9.4833,0.0,1
715,2,0,52.0,0,0,13.0,0.0,1
716,3,0,19.0,0,0,7.65,0.0,1
717,1,1,38.0,0,0,227.525,1.0,1
718,2,1,27.0,0,0,10.5,0.0,1
719,3,0,,0,0,15.5,2.0,1
720,3,0,33.0,0,0,7.775,0.0,1
721,2,1,6.0,0,1,33.0,0.0,0
722,3,0,17.0,1,0,7.0542,0.0,0
723,2,0,34.0,0,0,13.0,0.0,1
724,2,0,50.0,0,0,13.0,0.0,1
725,1,0,27.0,1,0,53.1,0.0,0
726,3,0,20.0,0,0,8.6625,0.0,1
727,2,1,30.0,3,0,21.0,0.0,0
728,3,1,,0,0,7.7375,2.0,1
729,2,0,25.0,1,0,26.0,0.0,0
730,3,1,25.0,1,0,7.925,0.0,0
731,1,1,29.0,0,0,211.3375,0.0,1
732,3,0,11.0,0,0,18.7875,1.0,1
733,2,0,,0,0,0.0,0.0,1
734,2,0,23.0,0,0,13.0,0.0,1
735,2,0,23.0,0,0,13.0,0.0,1
736,3,0,28.5,0,0,16.1,0.0,1
737,3,1,48.0,1,3,34.375,0.0,0
738,1,0,35.0,0,0,512.3292,1.0,1
739,3,0,,0,0,7.8958,0.0,1
740,3,0,,0,0,7.8958,0.0,1
741,1,0,,0,0,30.0,0.0,1
742,1,0,36.0,1,0,78.85,0.0,0
743,1,1,21.0,2,2,262.375,1.0,0
744,3,0,24.0,1,0,16.1,0.0,0
745,3,0,31.0,0,0,7.925,0.0,1
746,1,0,70.0,1,1,71.0,0.0,0
747,3,0,16.0,1,1,20.25,0.0,0
748,2,1,30.0,0,0,13.0,0.0,1
749,1,0,19.0,1,0,53.1,0.0,0
750,3,0,31.0,0,0,7.75,2.0,1
751,2,1,4.0,1,1,23.0,0.0,0
752,3,0,6.0,0,1,12.475,0.0,0
753,3,0,33.0,0,0,9.5,0.0,1
754,3,0,23.0,0,0,7.8958,0.0,1
755,2,1,48.0,1,2,65.0,0.0,0
756,2,0,0.67,1,1,14.5,0.0,0
757,3,0,28.0,0,0,7.7958,0.0,1
758,2,0,18.0,0,0,11.5,0.0,1
759,3,0,34.0,0,0,8.05,0.0,1
760,1,1,33.0,0,0,86.5,0.0,1
761,3,0,,0,0,14.5,0.0,1
762,3,0,41.0,0,0,7.125,0.0,1
763,3,0,20.0,0,0,7.2292,1.0,1
764,1,1,36.0,1,2,120.0,0.0,0
765,3,0,16.0,0,0,7.775,0.0,1
766,1,1,51.0,1,0,77.9583,0.0,0
767,1,0,,0,0,39.6,1.0,1
768,3,1,30.5,0,0,7.75,2.0,1
769,3,0,,1,0,24.15,2.0,0
770,3,0,32.0,0,0,8.3625,0.0,1
771,3,0,24.0,0,0,9.5,0.0,1
772,3,0,48.0,0,0,7.8542,0.0,1
773,2,1,57.0,0,0,10.5,0.0,1
774,3,0,,0,0,7.225,1.0,1
775,2,1,54.0,1,3,23.0,0.0,0
776,3,0,18.0,0,0,7.75,0.0,1
777,3,0,,0,0,7.75,2.0,1
778,3,1,5.0,0,0,12.475,0.0,1
779,3,0,,0,0,7.7375,2.0,1
780,1,1,43.0,0,1,211.3375,0.0,0
781,3,1,13.0,0,0,7.2292,1.0,1
782,1,1,17.0,1,0,57.0,0.0,0
783,1,0,29.0,0,0,30.0,0.0,1
784,3,0,,1,2,23.45,0.0,0
785,3,0,25.0,0,0,7.05,0.0,1
786,3,0,25.0,0,0,7.25,0.0,1
787,3,1,18.0,0,0,7.4958,0.0,1
788,3,0,8.0,4,1,29.125,2.0,0
789,3,0,1.0,1,2,20.575,0.0,0
790,1,0,46.0,0,0,79.2,1.0,1
791,3,0,,0,0,7.75,2.0,1
792,2,0,16.0,0,0,26.0,0.0,1
793,3,1,,8,2,69.55,0.0,0
794,1,0,,0,0,30.6958,1.0,1
795,3,0,25.0,0,0,7.8958,0.0,1
796,2,0,39.0,0,0,13.0,0.0,1
797,1,1,49.0,0,0,25.9292,0.0,1
798,3,1,31.0,0,0,8.6833,0.0,1
799,3,0,30.0,0,0,7.2292,1.0,1
800,3,1,30.0,1,1,24.15,0.0,0
801,2,0,34.0,0,0,13.0,0.0,1
802,2,1,31.0,1,1,26.25,0.0,0
803,1,0,11.0,1,2,120.0,0.0,0
804,3,0,0.42,0,1,8.5167,1.0,0
805,3,0,27.0,0,0,6.975,0.0,1
806,3,0,31.0,0,0,7.775,0.0,1
807,1,0,39.0,0,0,0.0,0.0,1
808,3,1,18.0,0,0,7.775,0.0,1
809,2,0,39.0,0,0,13.0,0.0,1
810,1,1,33.0,1,0,53.1,0.0,0
811,3,0,26.0,0,0,7.8875,0.0,1
812,3,0,39.0,0,0,24.15,0.0,1
813,2,0,35.0,0,0,10.5,0.0,1
814,3,1,6.0,4,2,31.275,0.0,0
815,3,0,30.5,0,0,8.05,0.0,1
816,1,0,,0,0,0.0,0.0,1
817,3,1,23.0,0,0,7.925,0.0,1
818,2,0,31.0,1,1,37.0042,1.0,0
819,3,0,43.0,0,0,6.45,0.0,1
820,3,0,10.0,3,2,27.9,0.0,0
821,1,1,52.0,1,1,93.5,0.0,0
822,3,0,27.0,0,0,8.6625,0.0,1
823,1,0,38.0,0,0,0.0,0.0,1
824,3,1,27.0,0,1,12.475,0.0,0
825,3,0,2.0,4,1,39.6875,0.0,0
826,3,0,,0,0,6.95,2.0,1
827,3,0,,0,0,56.4958,0.0,1
828,2,0,1.0,0,2,37.0042,1.0,0
829,3,0,,0,0,7.75,2.0,1
830,1,1,62.0,0,0,80.0,0.0,1
831,3,1,15.0,1,0,14.4542,1.0,0
832,2,0,0.83,1,1,18.75,0.0,0
833,3,0,,0,0,7.2292,1.0,1
834,3,0,23.0,0,0,7.8542,0.0,1
835,3,0,18.0,0,0,8.3,0.0,1
836,1,1,39.0,1,1,83.1583,1.0,0
837,3,0,21.0,0,0,8.6625,0.0,1
838,3,0,,0,0,8.05,0.0,1
839,3,0,32.0,0,0,56.4958,0.0,1
840,1,0,,0,0,29.7,1.0,1
841,3,0,20.0,0,0,7.925,0.0,1
842,2,0,16.0,0,0,10.5,0.0,1
843,1,1,30.0,0,0,31.0,1.0,1
844,3,0,34.5,0,0,6.4375,1.0,1
845,3,0,17.0,0,0,8.6625,0.0,1
846,3,0,42.0,0,0,7.55,0.0,1
847,3,0,,8,2,69.55,0.0,0
848,3,0,35.0,0,0,7.8958,1.0,1
849,2,0,28.0,0,1,33.0,0.0,0
850,1,1,,1,0,89.1042,1.0,0
851,3,0,4.0,4,2,31.275,0.0,0
852,3,0,74.0,0,0,7.775,0.0,1
853,3,1,9.0,1,1,15.2458,1.0,0
854,1,1,16.0,0,1,39.4,0.0,0
855,2,1,44.0,1,0,26.0,0.0,0
856,3,1,18.0,0,1,9.35,0.0,0
857,1,1,45.0,1,1,164.8667,0.0,0
858,1,0,51.0,0,0,26.55,0.0,1
859,3,1,24.0,0,3,19.2583,1.0,0
860,3,0,,0,0,7.2292,1.0,1
861,3,0,41.0,2,0,14.1083,0.0,0
862,2,0,21.0,1,0,11.5,0.0,0
863,1,1,48.0,0,0,25.9292,0.0,1
864,3,1,,8,2,69.55,0.0,0
865,2,0,24.0,0,0,13.0,0.0,1
866,2,1,42.0,0,0,13.0,0.0,1
867,2,1,27.0,1,0,13.8583,1.0,0
868,1,0,31.0,0,0,50.4958,0.0,1
869,3,0,,0,0,9.5,0.0,1
870,3,0,4.0,1,1,11.1333,0.0,0
871,3,0,26.0,0,0,7.8958,0.0,1
872,1,1,47.0,1,1,52.5542,0.0,0
873,1,0,33.0,0,0,5.0,0.0,1
874,3,0,47.0,0,0,9.0,0.0,1
875,2,1,28.0,1,0,24.0,1.0,0
876,3,1,15.0,0,0,7.225,1.0,1
877,3,0,20.0,0,0,9.8458,0.0,1
878,3,0,19.0,0,0,7.8958,0.0,1
879,3,0,,0,0,7.8958,0.0,1
880,1,1,56.0,0,1,83.1583,1.0,0
881,2,1,25.0,0,1,26.0,0.0,0
882,3,0,33.0,0,0,7.8958,0.0,1
883,3,1,22.0,0,0,10.5167,0.0,1
884,2,0,28.0,0,0,10.5,0.0,1
885,3,0,25.0,0,0,7.05,0.0,1
886,3,1,39.0,0,5,29.125,2.0,0
887,2,0,27.0,0,0,13.0,0.0,1
888,1,1,19.0,0,0,30.0,0.0,1
889,3,1,,1,2,23.45,0.0,0
890,1,0,26.0,0,0,30.0,1.0,1
891,3,0,32.0,0,0,7.75,2.0,1
892,3,0,34.5,0,0,7.8292,2.0,1
893,3,1,47.0,1,0,7.0,0.0,0
894,2,0,62.0,0,0,9.6875,2.0,1
895,3,0,27.0,0,0,8.6625,0.0,1
896,3,1,22.0,1,1,12.2875,0.0,0
897,3,0,14.0,0,0,9.225,0.0,1
898,3,1,30.0,0,0,7.6292,2.0,1
899,2,0,26.0,1,1,29.0,0.0,0
900,3,1,18.0,0,0,7.2292,1.0,1
901,3,0,21.0,2,0,24.15,0.0,0
902,3,0,,0,0,7.8958,0.0,1
903,1,0,46.0,0,0,26.0,0.0,1
904,1,1,23.0,1,0,82.2667,0.0,0
905,2,0,63.0,1,0,26.0,0.0,0
906,1,1,47.0,1,0,61.175,0.0,0
907,2,1,24.0,1,0,27.7208,1.0,0
908,2,0,35.0,0,0,12.35,2.0,1
909,3,0,21.0,0,0,7.225,1.0,1
910,3,1,27.0,1,0,7.925,0.0,0
911,3,1,45.0,0,0,7.225,1.0,1
912,1,0,55.0,1,0,59.4,1.0,0
913,3,0,9.0,0,1,3.1708,0.0,0
914,1,1,,0,0,31.6833,0.0,1
915,1,0,21.0,0,1,61.3792,1.0,0
916,1,1,48.0,1,3,262.375,1.0,0
917,3,0,50.0,1,0,14.5,0.0,0
918,1,1,22.0,0,1,61.9792,1.0,0
919,3,0,22.5,0,0,7.225,1.0,1
920,1,0,41.0,0,0,30.5,0.0,1
921,3,0,,2,0,21.6792,1.0,0
922,2,0,50.0,1,0,26.0,0.0,0
923,2,0,24.0,2,0,31.5,0.0,0
924,3,1,33.0,1,2,20.575,0.0,0
925,3,1,,1,2,23.45,0.0,0
926,1,0,30.0,1,0,57.75,1.0,0
927,3,0,18.5,0,0,7.2292,1.0,1
928,3,1,,0,0,8.05,0.0,1
929,3,1,21.0,0,0,8.6625,0.0,1
930,3,0,25.0,0,0,9.5,0.0,1
931,3,0,,0,0,56.4958,0.0,1
932,3,0,39.0,0,1,13.4167,1.0,0
933,1,0,,0,0,26.55,0.0,1
934,3,0,41.0,0,0,7.85,0.0,1
935,2,1,30.0,0,0,13.0,0.0,1
936,1,1,45.0,1,0,52.5542,0.0,0
937,3,0,25.0,0,0,7.925,0.0,1
938,1,0,45.0,0,0,29.7,1.0,1
939,3,0,,0,0,7.75,2.0,1
940,1,1,60.0,0,0,76.2917,1.0,1
941,3,1,36.0,0,2,15.9,0.0,0
942,1,0,24.0,1,0,60.0,0.0,0
943,2,0,27.0,0,0,15.0333,1.0,1
944,2,1,20.0,2,1,23.0,0.0,0
945,1,1,28.0,3,2,263.0,0.0,0
946,2,0,,0,0,15.5792,1.0,1
947,3,0,10.0,4,1,29.125,2.0,0
948,3,0,35.0,0,0,7.8958,0.0,1
949,3,0,25.0,0,0,7.65,0.0,1
950,3,0,,1,0,16.1,0.0,0
951,1,1,36.0,0,0,262.375,1.0,1
952,3,0,17.0,0,0,7.8958,0.0,1
953,2,0,32.0,0,0,13.5,0.0,1
954,3,0,18.0,0,0,7.75,0.0,1
955,3,1,22.0,0,0,7.725,2.0,1
956,1,0,13.0,2,2,262.375,1.0,0
957,2,1,,0,0,21.0,0.0,1
958,3,1,18.0,0,0,7.8792,2.0,1
959,1,0,47.0,0,0,42.4,0.0,1
960,1,0,31.0,0,0,28.5375,1.0,1
961,1,1,60.0,1,4,263.0,0.0,0
962,3,1,24.0,0,0,7.75,2.0,1
963,3,0,21.0,0,0,7.8958,0.0,1
964,3,1,29.0,0,0,7.925,0.0,1
965,1,0,28.5,0,0,27.7208,1.0,1
966,1,1,35.0,0,0,211.5,1.0,1
967,1,0,32.5,0,0,211.5,1.0,1
968,3,0,,0,0,8.05,0.0,1
969,1,1,55.0,2,0,25.7,0.0,0
970,2,0,30.0,0,0,13.0,0.0,1
971,3,1,24.0,0,0,7.75,2.0,1
972,3,0,6.0,1,1,15.2458,1.0,0
973,1,0,67.0,1,0,221.7792,0.0,0
974,1,0,49.0,0,0,26.0,0.0,1
975,3,0,,0,0,7.8958,0.0,1
976,2,0,,0,0,10.7083,2.0,1
977,3,0,,1,0,14.4542,1.0,0
978,3,1,27.0,0,0,7.8792,2.0,1
979,3,1,18.0,0,0,8.05,0.0,1
980,3,1,,0,0,7.75,2.0,1
981,2,0,2.0,1,1,23.0,0.0,0
982,3,1,22.0,1,0,13.9,0.0,0
983,3,0,,0,0,7.775,0.0,1
984,1,1,27.0,1,2,52.0,0.0,0
985,3,0,,0,0,8.05,0.0,1
986,1,0,25.0,0,0,26.0,1.0,1
987,3,0,25.0,0,0,7.7958,0.0,1
988,1,1,76.0,1,0,78.85,0.0,0
989,3,0,29.0,0,0,7.925,0.0,1
990,3,1,20.0,0,0,7.8542,0.0,1
991,3,0,33.0,0,0,8.05,0.0,1
992,1,1,43.0,1,0,55.4417,1.0,0
993,2,0,27.0,1,0,26.0,0.0,0
994,3,0,,0,0,7.75,2.0,1
995,3,0,26.0,0,0,7.775,0.0,1
996,3,1,16.0,1,1,8.5167,1.0,0
997,3,0,28.0,0,0,22.525,0.0,1
998,3,0,21.0,0,0,7.8208,2.0,1
999,3,0,,0,0,7.75,2.0,1
1000,3,0,,0,0,8.7125,0.0,1
1001,2,0,18.5,0,0,13.0,0.0,1
1002,2,0,41.0,0,0,15.0458,1.0,1
1003,3,1,,0,0,7.7792,2.0,1
1004,1,1,36.0,0,0,31.6792,1.0,1
1005,3,1,18.5,0,0,7.2833,2.0,1
1006,1,1,63.0,1,0,221.7792,0.0,0
1007,3,0,18.0,1,0,14.4542,1.0,0
1008,3,0,,0,0,6.4375,1.0,1
1009,3,1,1.0,1,1,16.7,0.0,0
1010,1,0,36.0,0,0,75.2417,1.0,1
1011,2,1,29.0,1,0,26.0,0.0,0
1012,2,1,12.0,0,0,15.75,0.0,1
1013,3,0,,1,0,7.75,2.0,0
1014,1,1,35.0,1,0,57.75,1.0,0
1015,3,0,28.0,0,0,7.25,0.0,1
1016,3,0,,0,0,7.75,2.0,1
1017,3,1,17.0,0,1,16.1,0.0,0
1018,3,0,22.0,0,0,7.7958,0.0,1
1019,3,1,,2,0,23.25,2.0,0
1020,2,0,42.0,0,0,13.0,0.0,1
1021,3,0,24.0,0,0,8.05,0.0,1
1022,3,0,32.0,0,0,8.05,0.0,1
1023,1,0,53.0,0,0,28.5,1.0,1
1024,3,1,,0,4,25.4667,0.0,0
1025,3,0,,1,0,6.4375,1.0,0
1026,3,0,43.0,0,0,7.8958,0.0,1
1027,3,0,24.0,0,0,7.8542,0.0,1
1028,3,0,26.5,0,0,7.225,1.0,1
1029,2,0,26.0,0,0,13.0,0.0,1
1030,3,1,23.0,0,0,8.05,0.0,1
1031,3,0,40.0,1,6,46.9,0.0,0
1032,3,1,10.0,5,2,46.9,0.0,0
1033,1,1,33.0,0,0,151.55,0.0,1
1034,1,0,61.0,1,3,262.375,1.0,0
1035,2,0,28.0,0,0,26.0,0.0,1
1036,1,0,42.0,0,0,26.55,0.0,1
1037,3,0,31.0,3,0,18.0,0.0,0
1038,1,0,,0,0,51.8625,0.0,1
1039,3,0,22.0,0,0,8.05,0.0,1
1040,1,0,,0,0,26.55,0.0,1
1041,2,0,30.0,1,1,26.0,0.0,0
1042,1,1,23.0,0,1,83.1583,1.0,0
1043,3,0,,0,0,7.8958,1.0,1
1044,3,0,60.5,0,0,33.29547928134557,0.0,1
1045,3,1,36.0,0,2,12.1833,0.0,0
1046,3,0,13.0,4,2,31.3875,0.0,0
1047,3,0,24.0,0,0,7.55,0.0,1
1048,1,1,29.0,0,0,221.7792,0.0,1
1049,3,1,23.0,0,0,7.8542,0.0,1
1050,1,0,42.0,0,0,26.55,0.0,1
1051,3,1,26.0,0,2,13.775,0.0,0
1052,3,1,,0,0,7.7333,2.0,1
1053,3,0,7.0,1,1,15.2458,1.0,0
1054,2,1,26.0,0,0,13.5,0.0,1
1055,3,0,,0,0,7.0,0.0,1
1056,2,0,41.0,0,0,13.0,0.0,1
1057,3,1,26.0,1,1,22.025,0.0,0
1058,1,0,48.0,0,0,50.4958,1.0,1
1059,3,0,18.0,2,2,34.375,0.0,0
1060,1,1,,0,0,27.7208,1.0,1
1061,3,1,22.0,0,0,8.9625,0.0,1
1062,3,0,,0,0,7.55,0.0,1
1063,3,0,27.0,0,0,7.225,1.0,1
1064,3,0,23.0,1,0,13.9,0.0,0
1065,3,0,,0,0,7.2292,1.0,1
1066,3,0,40.0,1,5,31.3875,0.0,0
1067,2,1,15.0,0,2,39.0,0.0,0
1068,2,1,20.0,0,0,36.75,0.0,1
1069,1,0,54.0,1,0,55.4417,1.0,0
1070,2,1,36.0,0,3,39.0,0.0,0
1071,1,1,64.0,0,2,83.1583,1.0,0
1072,2,0,30.0,0,0,13.0,0.0,1
1073,1,0,37.0,1,1,83.1583,1.0,0
1074,1,1,18.0,1,0,53.1,0.0,0
1075,3,0,,0,0,7.75,2.0,1
1076,1,1,27.0,1,1,247.5208,1.0,0
1077,2,0,40.0,0,0,16.0,0.0,1
1078,2,1,21.0,0,1,21.0,0.0,0
1079,3,0,17.0,2,0,8.05,0.0,0
1080,3,1,,8,2,69.55,0.0,0
1081,2,0,40.0,0,0,13.0,0.0,1
1082,2,0,34.0,1,0,26.0,0.0,0
1083,1,0,,0,0,26.0,0.0,1
1084,3,0,11.5,1,1,14.5,0.0,0
1085,2,0,61.0,0,0,12.35,2.0,1
1086,2,0,8.0,0,2,32.5,0.0,0
1087,3,0,33.0,0,0,7.8542,0.0,1
1088,1,0,6.0,0,2,134.5,1.0,0
1089,3,1,18.0,0,0,7.775,0.0,1
1090,2,0,23.0,0,0,10.5,0.0,1
1091,3,1,,0,0,8.1125,0.0,1
1092,3,1,,0,0,15.5,2.0,1
1093,3,0,0.33,0,2,14.4,0.0,0
1094,1,0,47.0,1,0,227.525,1.0,0
1095,2,1,8.0,1,1,26.0,0.0,0
1096,2,0,25.0,0,0,10.5,0.0,1
1097,1,0,,0,0,25.7417,1.0,1
1098,3,1,35.0,0,0,7.75,2.0,1
1099,2,0,24.0,0,0,10.5,0.0,1
1100,1,1,33.0,0,0,27.7208,1.0,1
1101,3,0,25.0,0,0,7.8958,0.0,1
1102,3,0,32.0,0,0,22.525,0.0,1
1103,3,0,,0,0,7.05,0.0,1
1104,2,0,17.0,0,0,73.5,0.0,1
1105,2,1,60.0,1,0,26.0,0.0,0
1106,3,1,38.0,4,2,7.775,0.0,0
1107,1,0,42.0,0,0,42.5,0.0,1
1108,3,1,,0,0,7.8792,2.0,1
1109,1,0,57.0,1,1,164.8667,0.0,0
1110,1,1,50.0,1,1,211.5,1.0,0
1111,3,0,,0,0,8.05,0.0,1
1112,2,1,30.0,1,0,13.8583,1.0,0
1113,3,0,21.0,0,0,8.05,0.0,1
1114,2,1,22.0,0,0,10.5,0.0,1
1115,3,0,21.0,0,0,7.7958,0.0,1
1116,1,1,53.0,0,0,27.4458,1.0,1
1117,3,1,,0,2,15.2458,1.0,0
1118,3,0,23.0,0,0,7.7958,0.0,1
1119,3,1,,0,0,7.75,2.0,1
1120,3,0,40.5,0,0,15.1,0.0,1
1121,2,0,36.0,0,0,13.0,0.0,1
1122,2,0,14.0,0,0,65.0,0.0,1
1123,1,1,21.0,0,0,26.55,0.0,1
1124,3,0,21.0,1,0,6.4958,0.0,0
1125,3,0,,0,0,7.8792,2.0,1
1126,1,0,39.0,1,0,71.2833,1.0,0
1127,3,0,20.0,0,0,7.8542,0.0,1
1128,1,0,64.0,1,0,75.25,1.0,0
1129,3,0,20.0,0,0,7.225,1.0,1
1130,2,1,18.0,1,1,13.0,0.0,0
1131,1,1,48.0,1,0,106.425,1.0,0
1132,1,1,55.0,0,0,27.7208,1.0,1
1133,2,1,45.0,0,2,30.0,0.0,0
1134,1,0,45.0,1,1,134.5,1.0,0
1135,3,0,,0,0,7.8875,0.0,1
1136,3,0,,1,2,23.45,0.0,0
1137,1,0,41.0,1,0,51.8625,0.0,0
1138,2,1,22.0,0,0,21.0,0.0,1
1139,2,0,42.0,1,1,32.5,0.0,0
1140,2,1,29.0,1,0,26.0,0.0,0
1141,3,1,,1,0,14.4542,1.0,0
1142,2,1,0.92,1,2,27.75,0.0,0
1143,3,0,20.0,0,0,7.925,0.0,1
1144,1,0,27.0,1,0,136.7792,1.0,0
1145,3,0,24.0,0,0,9.325,0.0,1
1146,3,0,32.5,0,0,9.5,0.0,1
1147,3,0,,0,0,7.55,0.0,1
1148,3,0,,0,0,7.75,2.0,1
1149,3,0,28.0,0,0,8.05,0.0,1
1150,2,1,19.0,0,0,13.0,0.0,1
1151,3,0,21.0,0,0,7.775,0.0,1
1152,3,0,36.5,1,0,17.4,0.0,0
1153,3,0,21.0,0,0,7.8542,0.0,1
1154,2,1,29.0,0,2,23.0,0.0,0
1155,3,1,1.0,1,1,12.1833,0.0,0
1156,2,0,30.0,0,0,12.7375,1.0,1
1157,3,0,,0,0,7.8958,0.0,1
1158,1,0,,0,0,0.0,0.0,1
1159,3,0,,0,0,7.55,0.0,1
1160,3,1,,0,0,8.05,0.0,1
1161,3,0,17.0,0,0,8.6625,0.0,1
1162,1,0,46.0,0,0,75.2417,1.0,1
1163,3,0,,0,0,7.75,2.0,1
1164,1,1,26.0,1,0,136.7792,1.0,0
1165,3,1,,1,0,15.5,2.0,0
1166,3,0,,0,0,7.225,1.0,1
1167,2,1,20.0,1,0,26.0,0.0,0
