PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Alone,Survived
389,3,0,0.3032262323668226,0,0,0.0150863936703197,2.0,1,0
390,2,1,0.1981135969457786,0,0,0.023422440102965,1.0,1,1
391,1,0,0.4217712524401217,1,2,0.2342244010296504,0.0,0,1
392,3,0,0.2451994191551139,0,0,0.0152163882128912,0.0,1,1
393,3,0,0.3275996080214509,2,0,0.0154685698179998,0.0,0,0
394,1,1,0.2687423302597817,1,0,0.2210980752219471,1.0,0,1
395,3,1,0.2805137858121155,0,2,0.032596229143293,0.0,0,1
396,3,0,0.2569708747074479,0,0,0.0152163882128912,0.0,1,0
397,3,1,0.3629139746784525,0,0,0.0153303774213923,0.0,1,0
398,2,0,0.5394858079634601,0,0,0.0507486202230909,0.0,1,0
399,2,0,0.2687423302597817,0,0,0.0204946350900944,0.0,1,0
400,2,1,0.3275996080214509,0,0,0.0246911556085423,0.0,1,1
401,3,0,0.4570856190971232,0,0,0.0154685698179998,0.0,1,1
402,3,0,0.3040566969167832,0,0,0.0157125535690723,0.0,1,0
403,3,1,0.2451994191551139,1,0,0.0191771228343026,0.0,0,0
404,3,0,0.3275996080214509,1,0,0.0309371396359996,0.0,0,0
405,3,1,0.2334279636027801,0,0,0.0169080739493278,0.0,1,0
406,2,0,0.398228341335454,1,0,0.0409892701801888,0.0,0,0
407,3,0,0.5983430857251293,0,0,0.0151269925664982,0.0,1,0
408,2,0,0.0333132192131047,1,1,0.0365975626608828,0.0,0,1
409,3,0,0.2451994191551139,0,0,0.0151757893167127,0.0,1,0
410,3,1,0.0239050334338723,3,1,0.049707687947515,0.0,0,0
411,3,0,0.30098275667846,0,0,0.0154115752137492,0.0,1,0
412,3,0,0.3151912713881129,0,0,0.013386510079847,2.0,1,0
413,1,1,0.3864568857831201,1,0,0.1756683007722378,2.0,0,1
414,2,0,0.4541938116702328,0,0,0.0,0.0,1,0
415,3,0,0.5159428968587925,0,0,0.0154685698179998,0.0,1,1
416,3,1,0.2768937614712687,0,0,0.0157125535690723,0.0,1,0
417,2,1,0.398228341335454,1,1,0.0634357752788636,0.0,0,1
418,2,1,0.2098850524981124,0,2,0.0253743101115454,0.0,0,1
419,2,0,0.3511425191261186,0,0,0.0253743101115454,0.0,1,0
420,3,1,0.1157134080794417,0,2,0.0471376607072171,0.0,0,0
421,3,0,0.30098275667846,0,0,0.0154115752137492,1.0,1,0
422,3,0,0.2451994191551139,0,0,0.0150943963373549,2.0,1,0
423,3,0,0.3393710635737847,0,0,0.0153709763175708,0.0,1,0
424,3,1,0.3275996080214509,1,1,0.028106928123558,0.0,0,0
425,3,0,0.2098850524981124,1,1,0.0394521725484317,0.0,0,0
426,3,0,0.3096793514494148,0,0,0.014151057562208,0.0,1,0
427,2,1,0.3275996080214509,1,0,0.0507486202230909,0.0,0,1
428,2,1,0.2216565080504463,0,0,0.0507486202230909,0.0,1,1
429,3,0,0.3029461627551592,0,0,0.0151269925664982,2.0,1,0
430,3,0,0.3746854302307863,0,0,0.0157125535690723,0.0,1,1
431,1,0,0.3275996080214509,0,0,0.0518221487278101,0.0,1,1
432,3,1,0.2953712160193071,1,0,0.0314251071381447,0.0,0,1
433,2,1,0.4923999857541247,1,0,0.0507486202230909,0.0,0,1
434,3,0,0.1981135969457786,0,0,0.0139070738111354,0.0,1,0
435,1,0,0.5865716301727955,1,0,0.1091095334796455,0.0,0,0
436,1,1,0.162799230288777,1,2,0.2342244010296504,0.0,0,1
437,3,1,0.2451994191551139,2,2,0.0670955315449519,0.0,0,0
438,2,1,0.2805137858121155,2,3,0.0365975626608828,0.0,0,1
439,1,0,0.7513720079054693,1,4,0.5133418122566507,0.0,0,0
440,2,0,0.3629139746784525,0,0,0.0204946350900944,0.0,1,0
441,2,1,0.5277143524111263,1,1,0.051236587725236,0.0,0,1
442,3,0,0.2334279636027801,0,0,0.0185427650815139,0.0,1,0
443,3,0,0.2922852413644494,1,0,0.0151757893167127,0.0,0,0
444,2,1,0.3275996080214509,0,0,0.0253743101115454,0.0,1,1
445,3,0,0.2980864138930995,0,0,0.0158345454446086,0.0,1,1
446,1,0,0.0450846747654386,0,2,0.1597767607233786,0.0,0,1
447,2,1,0.1510277747364432,0,1,0.0380614651673182,0.0,0,1
448,1,0,0.398228341335454,0,0,0.0518221487278101,0.0,1,1
449,3,1,0.0568561303177724,2,1,0.0375896981862443,1.0,0,1
450,1,0,0.6101145412774631,0,0,0.0595320352617028,0.0,1,1
451,2,0,0.4217712524401217,1,2,0.0541643927381066,0.0,0,0
452,3,0,0.4306795047571043,1,0,0.0389724029003226,0.0,0,0
453,1,0,0.3511425191261186,0,0,0.0541643927381066,1.0,1,0
454,1,0,0.5748001746204616,1,0,0.1739198156185515,1.0,0,1
455,3,0,0.2989062360672441,0,0,0.0157125535690723,0.0,1,0
456,3,0,0.3393710635737847,0,0,0.0154115752137492,1.0,1,1
457,1,0,0.7631434634578032,0,0,0.0518221487278101,0.0,1,0
458,1,1,0.4141922642957319,1,0,0.101228858320002,0.0,0,1
459,2,1,0.5865716301727955,0,0,0.0204946350900944,0.0,1,1
460,3,0,0.3029461627551592,0,0,0.0151269925664982,2.0,1,0
461,1,0,0.5630287190681278,0,0,0.0518221487278101,0.0,1,1
462,3,0,0.398228341335454,0,0,0.0157125535690723,0.0,1,0
463,1,0,0.551257263515794,0,0,0.0751469953303461,0.0,1,0
464,2,0,0.5630287190681278,0,0,0.0253743101115454,0.0,1,0
465,3,0,0.2989062360672441,0,0,0.0157125535690723,0.0,1,0
466,3,0,0.4453141635447894,0,0,0.0137606835604919,0.0,1,0
467,2,0,0.4541938116702328,0,0,0.0,0.0,1,0
468,1,0,0.6572003634867986,0,0,0.0518221487278101,0.0,1,0
469,3,0,0.3032828120863506,0,0,0.0150781958162837,2.0,1,0
470,3,1,0.0068274442203536,2,1,0.0375896981862443,1.0,0,1
471,3,0,0.3096793514494148,0,0,0.014151057562208,0.0,1,0
472,3,0,0.4453141635447894,0,0,0.0169080739493278,0.0,1,0
473,2,1,0.3864568857831201,1,2,0.0541643927381066,0.0,0,1
474,2,1,0.2687423302597817,0,0,0.0269196055973385,1.0,1,1
475,3,1,0.2569708747074479,0,0,0.0192015212094098,0.0,1,0
476,1,0,0.5706466394480976,0,0,0.1014972404461818,0.0,1,0
477,2,0,0.398228341335454,1,0,0.0409892701801888,0.0,0,0
478,3,0,0.3393710635737847,1,0,0.0137524857064559,0.0,0,0
479,3,0,0.2569708747074479,0,0,0.0146796239605316,0.0,1,0
480,3,1,0.0215417636607709,0,1,0.0239836027304319,0.0,0,1
481,3,0,0.1039419525271078,5,2,0.0915427034024217,0.0,0,0
482,2,0,0.4541938116702328,0,0,0.0,0.0,1,0
483,3,0,0.5865716301727955,0,0,0.0157125535690723,0.0,1,0
484,3,1,0.7396005523531355,0,0,0.0187135537072647,0.0,1,1
485,1,0,0.2922852413644494,1,0,0.1777747588854978,1.0,0,1
486,3,1,0.0239050334338723,3,1,0.049707687947515,0.0,0,0
487,1,1,0.4099997968877878,1,0,0.1756683007722378,0.0,0,1
488,1,0,0.6807432745914662,0,0,0.0579705392548384,1.0,1,0
489,3,0,0.3511425191261186,0,0,0.0157125535690723,0.0,1,0
490,3,0,0.1039419525271078,1,1,0.0310347331364286,0.0,0,1
491,3,0,0.4306795047571043,1,0,0.0389724029003226,0.0,0,0
492,3,0,0.2451994191551139,0,0,0.014151057562208,0.0,1,0
493,1,0,0.6454289079344647,0,0,0.0595320352617028,0.0,1,0
494,1,0,0.8337721967718063,0,0,0.0966257632787668,1.0,1,0
495,3,0,0.2451994191551139,0,0,0.0157125535690723,0.0,1,0
496,3,0,0.2485790694970455,0,0,0.0282207221450582,1.0,1,0
497,1,1,0.6336574523821309,1,0,0.1527664244005612,1.0,0,1
498,3,0,0.244735892048108,0,0,0.0294732371295643,0.0,1,0
499,1,1,0.2922852413644494,1,2,0.2958058998003627,0.0,0,0
500,3,0,0.2805137858121155,0,0,0.0152163882128912,0.0,1,0
501,3,0,0.1981135969457786,0,0,0.0169080739493278,0.0,1,0
502,3,1,0.2451994191551139,0,0,0.0151269925664982,2.0,1,0
503,3,1,0.2735131681340117,0,0,0.0148912066694617,2.0,1,0
504,3,1,0.4335427079924555,0,0,0.0187135537072647,0.0,1,0
505,1,1,0.1863421413934447,0,0,0.1688367557422063,0.0,1,1
506,1,0,0.2098850524981124,1,0,0.2125586439344078,1.0,0,0
507,2,1,0.3864568857831201,0,2,0.0507486202230909,0.0,0,1
508,1,0,0.5298959945488619,0,0,0.0518221487278101,0.0,1,1
509,3,0,0.3275996080214509,0,0,0.0439658719432739,0.0,1,0
510,3,0,0.3040566969167832,0,0,0.1102724576307577,0.0,1,1
511,3,0,0.3393710635737847,0,0,0.0151269925664982,2.0,1,1
512,3,0,0.2989062360672441,0,0,0.0157125535690723,0.0,1,0
513,1,0,0.4217712524401217,0,0,0.0513097828505578,0.0,1,1
514,1,1,0.6336574523821309,1,0,0.1159410785096769,1.0,0,1
515,3,0,0.2805137858121155,0,0,0.0146308272103171,0.0,1,0
516,1,0,0.551257263515794,0,0,0.0664041791879127,0.0,1,0
517,2,1,0.398228341335454,0,0,0.0204946350900944,0.0,1,1
518,3,0,0.483287103451516,0,0,0.0471376607072171,2.0,1,0
519,2,1,0.4217712524401217,1,0,0.0507486202230909,0.0,0,1
520,3,0,0.3746854302307863,0,0,0.0154115752137492,0.0,1,0
521,1,1,0.3511425191261186,0,0,0.1824998458022693,0.0,1,1
522,3,0,0.2569708747074479,0,0,0.0154115752137492,0.0,1,0
523,3,0,0.3100160456851455,0,0,0.0141022608119935,1.0,1,0
524,1,1,0.5159428968587925,0,1,0.1131678616014859,1.0,0,1
525,3,0,0.3099594659656175,0,0,0.0141104586660295,1.0,1,0
526,3,0,0.474742802425624,0,0,0.0151269925664982,2.0,1,0
527,2,1,0.5865716301727955,0,0,0.0204946350900944,0.0,1,1
528,1,0,0.3921243774982506,0,0,0.4328841690069588,0.0,1,0
529,3,0,0.4570856190971232,0,0,0.0154685698179998,0.0,1,0
530,2,0,0.2687423302597817,2,1,0.0224465050986748,0.0,0,0
531,2,1,0.0215417636607709,1,1,0.0507486202230909,0.0,0,1
532,3,0,0.3099594659656175,0,0,0.0141104586660295,1.0,1,0
533,3,0,0.1981135969457786,1,1,0.0141104586660295,1.0,0,0
534,3,1,0.3298358540789851,0,2,0.0436404952128436,1.0,0,1
535,3,1,0.3511425191261186,0,0,0.0169080739493278,0.0,1,0
536,2,1,0.0803990414224401,0,2,0.051236587725236,0.0,0,1
537,1,0,0.5277143524111263,0,0,0.0518221487278101,0.0,1,0
538,1,1,0.3511425191261186,0,0,0.2077277656631712,1.0,1,1
539,3,0,0.2483293778062238,0,0,0.028302115124416,0.0,1,0
540,1,1,0.2569708747074479,0,2,0.0966175654247308,1.0,0,1
541,1,1,0.4217712524401217,0,2,0.1385827706092098,0.0,0,1
542,3,1,0.1039419525271078,4,2,0.0610447345183526,0.0,0,0
543,3,1,0.1274848636317755,4,2,0.0610447345183526,0.0,0,0
544,2,0,0.3746854302307863,1,0,0.0507486202230909,0.0,0,1
545,1,0,0.5865716301727955,1,0,0.2077277656631712,1.0,0,0
546,1,0,0.7513720079054693,0,0,0.0507486202230909,0.0,1,0
547,2,1,0.2216565080504463,1,0,0.0507486202230909,0.0,0,1
548,2,0,0.4199127433672457,0,0,0.027057797993946,1.0,1,1
549,3,0,0.3864568857831201,1,1,0.0400621319261131,0.0,0,0
550,2,0,0.092170496974774,1,1,0.0717312228153304,0.0,0,1
551,1,0,0.1981135969457786,0,2,0.2164297877224253,1.0,0,1
552,2,0,0.3158281524691171,0,0,0.0507486202230909,0.0,1,0
553,3,0,0.3018796350420569,0,0,0.0152815806711778,2.0,1,0
554,3,0,0.2569708747074479,0,0,0.0141022608119935,1.0,1,1
555,3,1,0.2569708747074479,0,0,0.0151757893167127,0.0,1,1
556,1,0,0.7278290968008017,0,0,0.0518221487278101,0.0,1,0
557,1,1,0.5630287190681278,1,0,0.0772940523397846,1.0,0,1
558,1,0,0.3800736157114215,0,0,0.4440992237022602,1.0,1,0
559,1,1,0.4570856190971232,1,1,0.1554664461834305,0.0,0,1
560,3,1,0.4217712524401217,1,0,0.0339625381492993,0.0,0,1
561,3,0,0.3029461627551592,0,0,0.0151269925664982,2.0,1,0
562,3,0,0.4688570746494571,0,0,0.0154115752137492,0.0,1,0
563,2,0,0.3275996080214509,0,0,0.0263502451158356,0.0,1,0
564,3,0,0.2989062360672441,0,0,0.0157125535690723,0.0,1,0
565,3,1,0.2768937614712687,0,0,0.0157125535690723,0.0,1,0
566,3,0,0.2805137858121155,2,0,0.0471376607072171,0.0,0,0
567,3,0,0.2216565080504463,0,0,0.0154115752137492,0.0,1,0
568,3,1,0.3393710635737847,0,4,0.0411356604308323,0.0,0,0
569,3,0,0.3099594659656175,0,0,0.0141104586660295,1.0,1,0
570,3,0,0.3746854302307863,0,0,0.0153303774213923,0.0,1,1
571,2,0,0.7278290968008017,0,0,0.0204946350900944,0.0,1,1
572,1,1,0.6218859968297971,2,0,0.1004807065457131,0.0,0,1
573,1,0,0.4217712524401217,0,0,0.0515049698514158,0.0,1,1
574,3,1,0.2752890977591004,0,0,0.0151269925664982,2.0,1,1
575,3,0,0.1863421413934447,0,0,0.0157125535690723,0.0,1,0
576,3,0,0.2216565080504463,0,0,0.028302115124416,0.0,1,0
577,2,1,0.398228341335454,0,0,0.0253743101115454,0.0,1,1
578,1,1,0.4570856190971232,1,0,0.1091095334796455,0.0,0,1
579,3,1,0.2984551250653568,1,0,0.0282207221450582,1.0,0,0
580,3,0,0.3746854302307863,0,0,0.0154685698179998,0.0,1,1
581,2,1,0.2922852413644494,1,1,0.0585561002574126,0.0,0,1
582,1,1,0.4570856190971232,1,1,0.2164297877224253,1.0,0,1
583,2,0,0.6336574523821309,0,0,0.0507486202230909,0.0,1,0
584,1,0,0.4217712524401217,0,0,0.0783187840942893,1.0,1,0
585,3,0,0.2906184522221486,0,0,0.0170056674497569,1.0,1,0
586,1,1,0.2098850524981124,0,2,0.1554664461834305,0.0,0,1
587,2,0,0.551257263515794,0,0,0.0292780501287063,0.0,1,0
588,1,0,0.704286185696134,1,1,0.1545881046795693,1.0,0,1
589,3,0,0.2569708747074479,0,0,0.0157125535690723,0.0,1,0
590,3,0,0.2989062360672441,0,0,0.0157125535690723,0.0,1,0
591,3,0,0.4099997968877878,0,0,0.0139070738111354,0.0,1,0
592,1,1,0.6101145412774631,1,0,0.1527664244005612,1.0,0,1
593,3,0,0.551257263515794,0,0,0.014151057562208,0.0,1,0
594,3,1,0.1094765604842913,0,2,0.0151269925664982,2.0,0,0
595,2,0,0.4335427079924555,1,0,0.0507486202230909,0.0,0,0
596,3,0,0.4217712524401217,1,1,0.0471376607072171,0.0,0,0
597,2,1,0.2506891562513941,0,0,0.0644117102831538,0.0,1,1
598,3,0,0.5748001746204616,0,0,0.0,0.0,1,0
599,3,0,0.3100160456851455,0,0,0.0141022608119935,1.0,1,0
600,1,0,0.5748001746204616,1,0,0.1111183980924764,1.0,0,1
601,2,1,0.2805137858121155,2,1,0.0527004902316713,0.0,0,1
602,3,0,0.30098275667846,0,0,0.0154115752137492,0.0,1,0
603,1,0,0.5426107148538979,0,0,0.0827592883638098,0.0,1,0
604,3,0,0.5159428968587925,0,0,0.0157125535690723,0.0,1,0
605,1,0,0.4099997968877878,0,0,0.0518221487278101,1.0,1,1
606,3,0,0.4217712524401217,1,0,0.0303515786334255,0.0,0,0
607,3,0,0.3511425191261186,0,0,0.0154115752137492,0.0,1,0
608,1,0,0.3158281524691171,0,0,0.0595320352617028,0.0,1,1
609,2,1,0.2569708747074479,1,2,0.081157193460767,1.0,0,1
610,1,1,0.4688570746494571,0,0,0.2995388511917728,0.0,1,1
611,3,1,0.4570856190971232,1,5,0.0610447345183526,0.0,0,0
612,3,0,0.3123726583602945,0,0,0.0137606835604919,0.0,1,0
613,3,1,0.2964983648604751,1,0,0.0302539851329965,2.0,0,1
614,3,0,0.3029461627551592,0,0,0.0151269925664982,2.0,1,0
615,3,0,0.4099997968877878,0,0,0.0157125535690723,0.0,1,0
616,2,1,0.2805137858121155,1,2,0.1268715505577273,0.0,0,1
617,3,0,0.398228341335454,1,1,0.028106928123558,0.0,0,0
618,3,1,0.3040566969167832,1,0,0.0314251071381447,0.0,0,0
619,2,1,0.0450846747654386,2,1,0.0761229303346364,0.0,0,1
620,2,0,0.3040566969167832,0,0,0.0204946350900944,0.0,1,0
621,3,0,0.3158281524691171,1,0,0.0282127194780231,1.0,0,0
622,1,0,0.4923999857541247,1,0,0.1025789668049371,0.0,0,1
623,3,0,0.2334279636027801,1,1,0.0307257521140704,1.0,0,1
624,3,0,0.2451994191551139,0,0,0.0153303774213923,0.0,1,0
625,3,0,0.2451994191551139,0,0,0.0314251071381447,0.0,1,0
626,1,0,0.7160576412484678,0,0,0.063086000173326,0.0,1,0
627,2,0,0.6689718190391324,0,0,0.0241055946059681,2.0,1,0
628,1,1,0.2451994191551139,0,0,0.1521644676899149,0.0,1,1
629,3,0,0.3040566969167832,0,0,0.0154115752137492,0.0,1,0
630,3,0,0.3031710895925525,0,0,0.0150943963373549,2.0,1,0
631,1,0,0.9397152967428108,0,0,0.0585561002574126,0.0,1,1
632,3,0,0.5983430857251293,0,0,0.013768881414528,0.0,1,0
633,1,0,0.3746854302307863,0,0,0.0595320352617028,1.0,1,1
634,1,0,0.4592590886087049,0,0,0.0,0.0,1,0
635,3,1,0.1039419525271078,3,2,0.0544571732393937,0.0,0,0
636,2,1,0.3275996080214509,0,0,0.0253743101115454,0.0,1,1
637,3,0,0.3746854302307863,0,0,0.0154685698179998,0.0,1,0
638,2,0,0.3629139746784525,1,1,0.051236587725236,0.0,0,0
639,3,1,0.4806285302017909,0,5,0.0774648409655354,0.0,0,0
640,3,0,0.3461500773504041,1,0,0.0314251071381447,0.0,0,0
641,3,0,0.2334279636027801,0,0,0.0153303774213923,0.0,1,0
642,1,1,0.2805137858121155,0,0,0.1352645915946231,1.0,1,1
643,3,1,0.0215417636607709,3,2,0.0544571732393937,0.0,0,0
644,3,0,0.3555515162226055,0,0,0.1102724576307577,0.0,1,1
645,3,1,0.0068274442203536,2,1,0.0375896981862443,1.0,0,1
646,1,0,0.5630287190681278,1,0,0.1497654242623688,1.0,0,1
647,3,0,0.2216565080504463,0,0,0.0154115752137492,0.0,1,0
648,1,0,0.6572003634867986,0,0,0.0692913853046049,1.0,1,1
649,3,0,0.3056394472137693,0,0,0.0147366185647821,0.0,1,0
650,3,1,0.2687423302597817,0,0,0.0147366185647821,0.0,1,1
651,3,0,0.30098275667846,0,0,0.0154115752137492,0.0,1,0
652,2,1,0.2098850524981124,0,1,0.0448930101973496,0.0,0,1
653,3,0,0.2451994191551139,0,0,0.0164607053433612,0.0,1,0
654,3,1,0.2763104290533893,0,0,0.0152815806711778,2.0,1,1
655,3,1,0.2098850524981124,0,0,0.0131751225579178,2.0,1,0
656,2,0,0.2805137858121155,2,0,0.1434624456306609,0.0,0,0
657,3,0,0.30098275667846,0,0,0.0154115752137492,0.0,1,0
658,3,1,0.3746854302307863,1,1,0.0302539851329965,2.0,0,0
659,2,0,0.2687423302597817,0,0,0.0253743101115454,0.0,1,0
660,1,0,0.6807432745914662,0,2,0.2210980752219471,1.0,0,0
661,1,0,0.5865716301727955,2,0,0.2608674266467732,0.0,0,1
662,3,0,0.4688570746494571,0,0,0.0141022608119935,1.0,1,0
663,1,0,0.551257263515794,0,0,0.0499434738445515,0.0,1,0
664,3,0,0.4217712524401217,0,0,0.0146308272103171,0.0,1,0
665,3,0,0.2334279636027801,1,0,0.0154685698179998,0.0,0,1
666,2,0,0.3746854302307863,2,0,0.1434624456306609,0.0,0,0
667,2,0,0.2922852413644494,0,0,0.0253743101115454,0.0,1,0
668,3,0,0.3026094909716981,0,0,0.0151757893167127,0.0,1,0
669,3,0,0.5041714413064585,0,0,0.0157125535690723,0.0,1,0
670,1,1,0.413898858035894,1,0,0.1014972404461818,0.0,0,1
671,2,1,0.4688570746494571,1,1,0.0761229303346364,0.0,0,1
672,1,0,0.3629139746784525,1,0,0.1014972404461818,0.0,0,0
673,2,0,0.8220007412194724,0,0,0.0204946350900944,0.0,1,0
674,2,0,0.3629139746784525,0,0,0.0253743101115454,0.0,1,1
675,2,0,0.4541938116702328,0,0,0.0,0.0,1,0
676,3,0,0.2098850524981124,0,0,0.0151757893167127,0.0,1,0
677,3,0,0.2863995135882825,0,0,0.0157125535690723,0.0,1,0
678,3,1,0.2098850524981124,0,0,0.0192097190634459,0.0,1,1
679,3,1,0.5041714413064585,1,6,0.0915427034024217,0.0,0,0
680,1,0,0.4217712524401217,0,1,1.0,1.0,0,1
681,3,1,0.2767422535556438,0,0,0.0158833421948231,2.0,1,0
682,1,0,0.3158281524691171,0,0,0.1497654242623688,1.0,1,1
683,3,0,0.2334279636027801,0,0,0.0180060008291543,0.0,1,0
684,3,0,0.162799230288777,5,2,0.0915427034024217,0.0,0,0
685,2,0,0.704286185696134,1,1,0.0761229303346364,0.0,0,0
686,2,0,0.2922852413644494,1,2,0.081157193460767,1.0,0,0
687,3,0,0.162799230288777,4,1,0.0774648409655354,0.0,0,0
688,3,0,0.2216565080504463,0,0,0.0198520794832697,0.0,1,0
689,3,0,0.2098850524981124,0,0,0.0152163882128912,0.0,1,0
690,1,1,0.1745706858411109,0,1,0.4125033279383646,0.0,0,1
691,1,0,0.3629139746784525,1,0,0.1112565904890839,0.0,0,1
692,3,1,0.0450846747654386,0,1,0.0261876543441209,1.0,0,1
693,3,0,0.3555515162226055,0,0,0.1102724576307577,0.0,1,1
694,3,0,0.2922852413644494,0,0,0.0141022608119935,1.0,1,0
695,1,0,0.704286185696134,0,0,0.0518221487278101,0.0,1,0
696,2,0,0.6101145412774631,0,0,0.0263502451158356,0.0,1,0
697,3,0,0.5159428968587925,0,0,0.0157125535690723,0.0,1,0
698,3,1,0.2750737355885796,0,0,0.0150943963373549,2.0,1,1
699,1,0,0.5748001746204616,1,1,0.2164297877224253,1.0,0,0
700,3,0,0.4923999857541247,0,0,0.0149318055656402,0.0,1,0
701,1,1,0.2098850524981124,1,0,0.4440992237022602,1.0,0,1
702,1,0,0.4099997968877878,0,0,0.0513097828505578,0.0,1,1
703,3,1,0.2098850524981124,0,1,0.0282127194780231,1.0,0,0
704,3,0,0.2922852413644494,0,0,0.015110792045427,2.0,1,0
705,3,0,0.3040566969167832,1,0,0.0153303774213923,0.0,0,0
706,2,0,0.4570856190971232,0,0,0.0507486202230909,0.0,1,0
707,2,1,0.5277143524111263,0,0,0.0263502451158356,0.0,1,1
708,1,0,0.4923999857541247,0,0,0.0513097828505578,0.0,1,1
709,1,1,0.2569708747074479,0,0,0.2958058998003627,0.0,1,1
710,3,0,0.1029068579915211,1,1,0.0297578197768153,1.0,0,1
711,1,1,0.2805137858121155,0,0,0.0966257632787668,1.0,1,1
712,1,0,0.5298959945488619,0,0,0.0518221487278101,0.0,1,0
713,1,0,0.5630287190681278,1,0,0.1014972404461818,0.0,0,1
714,3,0,0.3393710635737847,0,0,0.0185101688523707,0.0,1,0
715,2,0,0.6101145412774631,0,0,0.0253743101115454,0.0,1,0
716,3,0,0.2216565080504463,0,0,0.0149318055656402,0.0,1,0
717,1,1,0.4453141635447894,0,0,0.4440992237022602,1.0,1,1
718,2,1,0.3158281524691171,0,0,0.0204946350900944,0.0,1,1
719,3,0,0.2423400777101432,0,0,0.0302539851329965,2.0,1,0
720,3,0,0.3864568857831201,0,0,0.0151757893167127,0.0,1,0
721,2,1,0.0686275858701063,0,1,0.0644117102831538,0.0,0,1
722,3,0,0.1981135969457786,1,0,0.013768881414528,0.0,0,0
723,2,0,0.398228341335454,0,0,0.0253743101115454,0.0,1,0
724,2,0,0.5865716301727955,0,0,0.0253743101115454,0.0,1,0
725,1,0,0.3158281524691171,1,0,0.1036442974556203,0.0,0,1
726,3,0,0.2334279636027801,0,0,0.0169080739493278,0.0,1,0
727,2,1,0.3511425191261186,3,0,0.0409892701801888,0.0,0,1
728,3,1,0.2751279129152547,0,0,0.015102594191391,2.0,1,1
729,2,0,0.2922852413644494,1,0,0.0507486202230909,0.0,0,0
730,3,1,0.2922852413644494,1,0,0.0154685698179998,0.0,0,0
731,1,1,0.3393710635737847,0,0,0.4125033279383646,0.0,1,1
732,3,0,0.1274848636317755,0,0,0.0366707577862046,1.0,1,0
733,2,0,0.4541938116702328,0,0,0.0,0.0,1,0
734,2,0,0.2687423302597817,0,0,0.0253743101115454,0.0,1,0
735,2,0,0.2687423302597817,0,0,0.0253743101115454,0.0,1,0
736,3,0,0.3334853357976178,0,0,0.0314251071381447,0.0,1,0
737,3,1,0.5630287190681278,1,3,0.0670955315449519,0.0,0,0
738,1,0,0.4099997968877878,0,0,1.0,1.0,1,1
739,3,0,0.30098275667846,0,0,0.0154115752137492,0.0,1,0
740,3,0,0.30098275667846,0,0,0.0154115752137492,0.0,1,0
741,1,0,0.5528701447586556,0,0,0.0585561002574126,0.0,1,1
742,1,0,0.4217712524401217,1,0,0.1539049501765661,0.0,0,0
743,1,1,0.2451994191551139,2,2,0.5121218935012878,1.0,0,1
744,3,0,0.2805137858121155,1,0,0.0314251071381447,0.0,0,0
745,3,0,0.3629139746784525,0,0,0.0154685698179998,0.0,1,1
746,1,0,0.8220007412194724,1,1,0.1385827706092098,0.0,0,0
747,3,0,0.1863421413934447,1,1,0.0395253676737535,0.0,0,0
748,2,1,0.3511425191261186,0,0,0.0253743101115454,0.0,1,1
749,1,0,0.2216565080504463,1,0,0.1036442974556203,0.0,0,0
750,3,0,0.3629139746784525,0,0,0.0151269925664982,2.0,1,0
751,2,1,0.0450846747654386,1,1,0.0448930101973496,0.0,0,1
752,3,0,0.0686275858701063,0,1,0.0243495783570407,0.0,0,1
753,3,0,0.3864568857831201,0,0,0.0185427650815139,0.0,1,0
754,3,0,0.2687423302597817,0,0,0.0154115752137492,0.0,1,0
755,2,1,0.5630287190681278,1,2,0.1268715505577273,0.0,0,1
756,2,0,0.0058857277761669,1,1,0.028302115124416,0.0,0,1
757,3,0,0.3275996080214509,0,0,0.0152163882128912,0.0,1,0
758,2,0,0.2098850524981124,0,0,0.0224465050986748,0.0,1,0
759,3,0,0.398228341335454,0,0,0.0157125535690723,0.0,1,0
760,1,1,0.3864568857831201,0,0,0.1688367557422063,0.0,1,1
761,3,0,0.2483293778062238,0,0,0.028302115124416,0.0,1,0
762,3,0,0.4806285302017909,0,0,0.0139070738111354,0.0,1,0
763,3,0,0.2334279636027801,0,0,0.0141104586660295,1.0,1,1
764,1,1,0.4217712524401217,1,2,0.2342244010296504,0.0,0,1
765,3,0,0.1863421413934447,0,0,0.0151757893167127,0.0,1,0
766,1,1,0.5983430857251293,1,0,0.1521644676899149,0.0,0,1
767,1,0,0.5553175319600155,0,0,0.0772940523397846,1.0,1,0
768,3,1,0.3570282469022856,0,0,0.0151269925664982,2.0,1,0
769,3,0,0.5485969838935751,1,0,0.0471376607072171,2.0,0,0
770,3,0,0.3746854302307863,0,0,0.0163225129467537,0.0,1,0
771,3,0,0.2805137858121155,0,0,0.0185427650815139,0.0,1,0
772,3,0,0.5630287190681278,0,0,0.0153303774213923,0.0,1,0
773,2,1,0.6689718190391324,0,0,0.0204946350900944,0.0,1,0
774,3,0,0.3100160456851455,0,0,0.0141022608119935,1.0,1,0
775,2,1,0.6336574523821309,1,3,0.0448930101973496,0.0,0,1
776,3,0,0.2098850524981124,0,0,0.0151269925664982,0.0,1,0
777,3,0,0.3029461627551592,0,0,0.0151269925664982,2.0,1,0
778,3,1,0.0568561303177724,0,0,0.0243495783570407,0.0,1,1
